year;jounral;title;url
1993;Bulletin of the American Physical Society 38 (CONF-9305421-);Spin-dependent electron-sodium 3s {r_arrow} 3p excitation-how complete are the experiments;
1993;Bulletin of the American Physical Society 38 (CONF-9305421-);Low energy electron scattering from cesium atoms-how good is the Breit-Pauli approximation?;
1993;Journal of Physics B: Atomic_ Molecular and Optical Physics 26 (8)_ 1491;Charge cloud distribution of heavy atoms after excitation by polarized electrons;
1993;Computer physics communications 75 (1-2)_ 219-258;RMATRX-ION—A program to calculate electron and positron impact ionization within the R-matrix method;
1993;Journal of Physics B: Atomic_ Molecular and Optical Physics 26 (3)_ 337;Core potentials for quasi-one-electron systems;
1993;A Andersen_ K Bartschat 29_ 157-188;Can quantum mechanical description of electron-sodium collisions be considered complete? Present status and future prospects for 3s to 3p transitions;
1992;Journal of Physics B: Atomic_ Molecular and Optical Physics 25 (24)_ L653;Polarization of light emitted after positron impact excitation of alkali atoms;
1992;Journal of Physics B: Atomic_ Molecular and Optical Physics 25 (24)_ L641;Characteristics of light emission after low-energy electron impact excitation of caesium atoms;https://www.phys.ksu.edu/personal/thumm/RESEARCH/PUBLICATIONS/1992_JPB25_LightEm_e-Cs.pdf
1992;Journal of Physics B: Atomic_ Molecular and Optical Physics 25 (23)_ 5199;Second-order distorted wave calculation for elastic and inelastic electron-sodium scattering;
1992;Journal of Physics. B_ Atomic_ Molecular and Optical Physics;(United Kingdom …;Non-statistical branching ratios for excitation of [np [sup 5](n+ 1) s][sup 1_ 3] P [sub 0_ 1_ 2][sup o] states in noble gases;
1992;Journal of Physics B: Atomic_ Molecular and Optical Physics 25 (21)_ 4619;Non-statistical branching ratios for excitation of (np2 (n+ 1) s) 1.3 P degrees 0_ 1_ 2 states in noble gases;
1992;Journal of Physics. B_ Atomic_ Molecular and Optical Physics;(United Kingdom …;Electron impact ionization of Cr (3d [sup 5] 4s)[sup 7] S;
1992;Journal of Physics B: Atomic_ Molecular and Optical Physics 25 (14)_ 3175;Electron impact ionization of Cr (3d54s) 7S;
1992;Journal of Physics B: Atomic_ Molecular and Optical Physics 25 (12)_ L307;Mott scattering and angular momentum orientation low-energy electron scattering from indium atom;
1992;Journal of Physics B: Atomic_ Molecular and Optical Physics 25 (5)_ 1089;An attempt to observe Mott scattering optically;https://digitalcommons.unl.edu/cgi/viewcontent.cgi?article=1057&context=physicsgay
1992;Hyperfine Interactions 73 (1)_ 99-108;Positron scattering from alkalis and noble gases—Suggestions for testing theoretical predictions;
1992;Correlations and polarization in electronic and atomic collisions and (e_ 2e …;Recent developments in the theoretical treatment of spin-dependent electron-atom scattering;
1992;Correlations and polarization in electronic and atomic collisions and (e_ 2e …;Optical studies of polarized-electron-noble-gas collisions;
1991;Journal of Physics B: Atomic_ Molecular and Optical Physics 24 (21)_ 4615;Spin-dependent effects in elastic and inelastic low-energy electron scattering from sodium atoms;
1991;Journal of Physics B: Atomic_ Molecular and Optical Physics 24 (15)_ 3359;Photoionization and excitation of atomic barium from the (6s6p) 1P1o state;https://www.researchgate.net/profile/Brendan_Mclaughlin/publication/238553210_Photoionization_and_excitation_of_atomic_barium_from_the_6s6p1P1o_state/links/0912f50811e5808f2d000000.pdf
1991;Physical Review A 44 (1)_ 304;Effect of nonspherical distorting potentials in a first-order distorted-wave calculation;
1991;Journal of Physics B: Atomic_ Molecular and Optical Physics 24 (12)_ 2833;Generalized STU parameters for elastic and inelastic low-energy scattering of electrons from thallium atoms;https://www.vamdc.org/wp-content/uploads/2014/10/VAMDC-USA-2014-Abstracts.pdf
1991;;Atomic data for spectroscopic studies on JET (second report);
1991;Journal of Physics B: Atomic_ Molecular and Optical Physics 24 (7)_ 1839;Distorted-wave calculation of elastic and inelastic scattering of electrons from cadmium;
1990;Journal of Physics B: Atomic_ Molecular and Optical Physics 23 (21)_ L721;Electron impact ionization of neutral chromium;
1990;Journal of Physics B: Atomic_ Molecular and Optical Physics 23 (16)_ L439;Near-threshold photoionisation of atomic barium from the (6s6p) 1Po1 state;https://www.researchgate.net/profile/Brendan_Mclaughlin/publication/232282141_Near-threshold_photoionisation_of_atomic_barium_from_the_6s6p_1Po1_state/links/09e41508122832020f000000.pdf
1990;Journal of Physics B: Atomic_ Molecular and Optical Physics 23 (14)_ 2349;Optical potential approach to electron and positron scattering from noble gases. II. Neon;
1990;Journal of Physics B: Atomic_ Molecular and Optical Physics 23 (13)_ 2341S;Spin-orbit and interference asymmetries in elastic scattering of electrons from heavy one-electron atoms;
1990;Journal of Physics B: Atomic_ Molecular and Optical Physics 23 (12)_ L259;Study of spin effects for electron-impact excitation of Hg (63P1) at small scattering angles;
1990;AIP Conference Proceedings 205 (1)_ 645-651;Theoretical calculations of positron collisions with atoms;
1990;Journal of Physics B: Atomic_ Molecular and Optical Physics 23 (6)_ 981;Distorted wave calculations for the spin asymmetry in impact ionisation of polarised atoms by polarised electrons;
1990;Zeitschrift für Physik D Atoms_ Molecules and Clusters 17_ 25-31;Generalized STU-parameters for elastic electron scattering from thallium and lead atoms;
1990;NASA_ Goddard Space Flight Center_ Annihilation in Gases and Galaxies;Numerical Green's functions in optical potential calculations for positron scattering from argon and neon;https://ntrs.nasa.gov/api/citations/19900009655/downloads/19900009655.pdf
1989;Journal of Physics B: Atomic_ Molecular and Optical Physics 22 (18)_ 2917;A quantitative test for spin-dependent effects in inelastic electron-alkali scattering;
1989;Physics reports 180 (1)_ 1-81;Excitation and ionization of atoms by interaction with electrons_ positrons_ protons and photons;
1989;International Conference on the Physics of Electronic and Atomic Collisions …;INTEGRATED STOKES'PARAMETERS IN INELASTIC ELECTRON-ALKALI SCATTERING A QUANTITATIVE TEST FOR SPIN DEPENDENT EFFECTS;
1988;Journal of Physics B: Atomic_ Molecular and Optical Physics 21 (17)_ 2969;Electron impact ionisation of argon;
1988;Journal of Physics B: Atomic_ Molecular and Optical Physics 21 (15)_ 2789;Optical potential approach to electron and positron scattering from noble gases. I. Argon;
1988;Journal of Physics B: Atomic_ Molecular and Optical Physics 21 (14)_ 2621;Scattering of spin-1/2 particles from unpolarised targets;
1988;J. Phys._ B (London);(United Kingdom) 21 (1);Differential cross sections and angular correlation parameters for electron impact excitation of the 3/sup 3/P_ 3/sup 1/D and 3/sup 3/D states of helium;
1988;Journal of Physics B: Atomic_ Molecular and Optical Physics 21 (1)_ 153;Differential cross sections and angular correlation parameters for electron impact excitation of the 33P_ 31D and 33D states of helium;
1988;Coherence in Atomic Collision Physics: For Hans Kleinpoppen on His Sixtieth …;Electron Scattering from Heavy Atoms;
1987;Journal of Physics B: Atomic and Molecular Physics 20 (23)_ L815;Angular momentum orientation in elastic electron-atom scattering;
1987;Journal of Physics B: Atomic and Molecular Physics 20 (21)_ 5839;Electron impact excitation of rare gases: Differential cross sections and angular correlation parameters for neon_ argon_ krypton and xenon;
1987;Journal of Physics B: Atomic and Molecular Physics 20 (19)_ 5165;Differential cross sections for elastic electron and positron scattering from xenon atoms;
1987;Journal of Physics B: Atomic and Molecular Physics 20 (19)_ 5023;Photoionisation of zinc;
1987;Journal of Physics B: Atomic and Molecular Physics 20 (13)_ 3191;The R-matrix method for electron impact ionisation;
1986;Physical Review A 34 (6)_ 4669;Alignment and orientation parameters for proton-impact ionization of the 2p and 3p shells of argon;
1986;Journal of Physics B: Atomic and Molecular Physics 19 (16)_ 2469;Photoionisation of barium;
1986;Computer physics communications 41 (1)_ 75-84;Resfit—A multichannel resonance fitting program;
1986;Journal of Physics B: Atomic and Molecular Physics 19 (12)_ 1803;Relativistic effects in elastic scattering of electrons from heavy atoms;https://www.researchgate.net/profile/D-Madison/publication/229908950_Relativistic_effects_in_elastic_scattering_of_electrons_from_heavy_atoms/links/56f1573808aee9c94cfd6397/Relativistic-effects-in-elastic-scattering-of-electrons-from-heavy-atoms.pdf
1986;Journal of Physics B: Atomic and Molecular Physics 19 (8)_ 1231;The influence of relativistic effects and electron correlation on the low-energy scattering of electrons from Hg atoms;
1986;AALB 41_ 105;PROGRAM INDEX TO VOLUME 41 Atomic physics;
1985;Journal of Physics B: Atomic and Molecular Physics 18 (18)_ 3725;Photoelectron polarisation in the photoionisation of Hg (6s2 1S0e);
1985;Journal of Physics B: Atomic and Molecular Physics 18 (12)_ 2519;Low-energy scattering of electrons by lead atoms;
1985;Journal of Physics B: Atomic and Molecular Physics 18 (9)_ 1847;Spin polarisation and scattering asymmetry for electron impact excitation of the (6s6p) states of mercury: DWBA treatment;
1985;Journal of Physics B: Atomic and Molecular Physics 18 (7)_ L191;Photoionisation of mercury;
1985;Fundamental Processes in Atomic Collision Physics_ 579-585;A Test of the Influence of the Nuclear Spin in Electron Impact Excitation Processes;
1984;Journal of Physics B: Atomic and Molecular Physics 17 (18)_ 3775;Low-energy scattering of electrons by caesium atoms. II;
1984;Journal of Physics B: Atomic and Molecular Physics 17 (18)_ 3787;Resonances in the low-energy scattering of electrons by atomic thallium;
1984;Journal of Physics B: Atomic and Molecular Physics 17 (18)_ 3797;The fine-structure effect in the low-energy scattering of electrons on Hg and Tl atoms;
1984;Journal of Physics B: Atomic and Molecular Physics 17 (15)_ L527;Calculation of Stokes' parameter for inelastic electron-caesium scattering;
1984;Journal of Physics B: Atomic and Molecular Physics 17 (6)_ L191;Low-energy scattering of electrons by caesium atoms;
1984;Physical review letters 52 (13)_ 1108;Electron-photon coincidence studies in collisions of polarized electrons with mercury atoms;
1984;Journal of Physics B: Atomic and Molecular Physics 17 (2)_ 269;Calculation of Stokes' parameters for inelastic electron-mercury scattering;
1984;J. Phys. B 17_ L191;andO. Nagy_ Low-energyscatteringofelectrons by caesium atoms;
1983;Computer physics communications 30 (4)_ 369-381;Amplitudes for scattering of electrons by atomic systems including relativistic effects;
1983;Zeitschrift für Physik A Atoms and Nuclei 314 (3)_ 257-266;Selective valence electron transfer in alkali atom-alkali ion collisions;
1983;Journal of Physics B: Atomic and Molecular Physics 16 (11)_ L361;The 6s6p2 resonances in e-Hg scattering;
1983;Journal of Physics B: Atomic and Molecular Physics 16 (4)_ 639;Investigation of Stokes parameters for studying resonances near threshold for 61S0-63P1 excitation of mercury by polarised electrons;
1983;Computer physics communications 30 (4)_ 383-396;Program to calculate observable quantities from scattering amplitudes for inelastic electron-atom collisions;
1982;Journal of Physics B: Atomic and Molecular Physics 15 (16)_ 2747;An approximate symmetry property of the DWBA and consequences for coherence parameters;
1982;Zeitschrift für Physik A Atoms and Nuclei 304 (2)_ 89-94;Observation of integrated state multipoles in collisional excitation of Hg atoms by polarized electrons;
1982;Zeitschrift für Physik A Atoms and Nuclei 304 (2)_ 85-88;Theory and physical importance of integrated state multipoles;
1982;Verhandlungen der Deutschen Physikalischen Gesellschaft 17 (4)_ 323;Explicitely spin dependent forces in electron-atom and ion-atom scattering;
1982;Verhandlungen der Deutschen Physikalischen Gesellschaft 17 (4)_ 324;Light emission from atoms excited with polarized electrons;
1981;Journal of Physics B: Atomic and Molecular Physics 14 (19)_ 3761;Electron-photon coincidences with polarised electrons;
1981;Physical Review Letters 47 (14)_ 997;Resonance features and fine-structure effect in the asymmetry of polarized electrons scattered inelastically from mercury atoms;
;;Akram_ A. 107;
;Berlin_ Heidelberg: Springer Berlin Heidelberg_;Computational Atomic Physics [electronic resource]: Electron and Positron Collisions with Atoms and Ions;
;;Electron-Impact Rotational Excitation of Molecular Hydrogen;https://www.researchgate.net/profile/Liam-Scarlett/publication/363860465_Electron-Impact_Rotational_Excitation_of_Molecular_Hydrogen/links/63329bce86b22d3db4e654ce/Electron-Impact-Rotational-Excitation-of-Molecular-Hydrogen.pdf
;;Circular Dichroism in the Multi-Photon Ionization of Oriented Helium Ions;https://researchbank.swinburne.edu.au/items/a39f9531-c669-407e-ba22-06dd4f0b2444/1/2017-iichen-circular_dichroism_in.pdf
;;Polarization_ Alignment_ and Orientation in Atomic Collisions;https://atom.curtin.edu.au/e2epol/abstracts/Bartschat_K_2.pdf
;;B-spline R-matrix with pseudo-states calculations for electron-impact ionization plus excitation of magnesium;https://atom.curtin.edu.au/e2epol/abstracts/Zatsarinny_O.pdf
;;The Photoelectrons expelled from Elements by Chromium K Radiations;
;;Wave-packet continuum-discretization approach to ion-atom scattering;https://isiac2019.sciencesconf.org/data/Kadyrov_A.pdf
;DPG AMOP-Frühjahrstagung;Rekonstruktion von Elektronen Energie Verteilungsfunktionen aus emissionsspektroskopischen Daten;
;28th International Workshop on Bayesian Inference and Maximum Entropy …;Influence of uncertain atomic data on the reconstruction of EEDFs from optical emission spectroscopy;
;;Concepts of Mathematical Physics in Chemistry: A Tribute to Frank E. Harris-Part B_ Vol 72. Advances in Quantum Chemistry;
;;BENCHMARK CALCULATIONS FOR ELECTRON COLLISIONS WITH COMPLEX ATOMS AND IONS;https://www.vamdc.org/wp-content/uploads/2014/10/VAMDC-USA-2014-Abstracts.pdf
;;Photoelectron angular distribution in two-color atomic ionization;
;;Interference effects in one-photon and two-photon ionization by femtosecond VUV pulses due to an intermediate state;
;;Excitation of Hg-atoms by electron impact;
;;Investigating Many-Body Exchange-Effects in Electron-Xenon Scattering;
;;Ionization of Noble Gases by Charged-Particle Impact;http://www2.riken.jp/ap/conf/pbar08/abst/pbar08-kb.pdf
;;Recent Progress in Calculations of Ionization and Ionization-Excitation;
